Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,REACTOME_RAC3_GTPASE_CYCLE,-0.514069592918486,-1.9750599098996213,0.0,0.1476833976833977,0.11,11/24,13.46%,PAK2;ARHGAP17;ARHGAP35;DOCK10;PAK1;TMPO;RAPGEF1;LBR;GIT2;LEMD3;SNAP23
prerank,REACTOME_RHOQ_GTPASE_CYCLE,-0.5481886037481061,-1.9104895766738974,0.0,0.12596525096525096,0.2,8/16,17.08%,PAK2;ARHGAP17;ARHGAP35;PAK1;SLC4A7;GIT2;SNAP23;GIT1
prerank,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,-0.7401580910547088,-1.8735323491825437,0.0,0.10135135135135136,0.23,7/12,9.28%,BAZ2A;SIRT1;TTF1;POLR1G;SAP30BP;POLR1F;SMARCA5
prerank,REACTOME_EPH_EPHRIN_SIGNALING,-0.6412028479408154,-1.8511205149809262,0.043478260869565216,0.09555984555984556,0.25,7/10,21.02%,PAK2;PAK1;LIMK2;GIT1;CLTC;CFL1;LIMK1
prerank,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.7331804825266586,1.705080559470591,0.0,1.0,0.46,7/14,9.69%,MAPK3;ARAF;RAF1;PPP1R12A;BRAF;PRKCQ;PRKCB
prerank,REACTOME_RHOH_GTPASE_CYCLE,-0.5756196706558361,-1.697252254398455,0.0,0.27972972972972976,0.67,4/10,8.70%,PAK2;PAK1;SLC4A7;DBN1
prerank,WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY,0.6550246610905895,1.678812074447241,0.0,0.7868847286495582,0.55,8/17,16.26%,MAPK3;ARAF;RAF1;BRAF;RPS6KA1;EIF4B;PXN;VAV1
prerank,REACTOME_RHOJ_GTPASE_CYCLE,-0.5105928704122276,-1.677325620320826,0.0,0.2533783783783784,0.69,8/15,17.08%,PAK2;ARHGAP35;PAK1;TMPO;SLC4A7;GIT2;SNAP23;GIT1
prerank,REACTOME_SEMAPHORIN_INTERACTIONS,-0.5662818624793411,-1.6724651109317443,0.041666666666666664,0.22090457804743518,0.7,4/13,5.58%,DPYSL2;PAK2;ARHGAP35;PAK1
prerank,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,-0.5558638291566087,-1.6715608533586632,0.0,0.19329150579150578,0.7,5/11,13.55%,TTF1;POLR1G;POLR1F;GATAD2B;GATAD2A
prerank,PID_SMAD2_3NUCLEAR_PATHWAY,-0.5902392043755971,-1.669296590610354,0.045454545454545456,0.1747104247104247,0.71,5/10,13.14%,RBL1;NCOA2;NCOR1;DCP1A;MAX
prerank,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.6605409005154199,1.6681449310306757,0.011764705882352941,0.6137358014303744,0.58,11/16,23.65%,MAPK3;ARAF;RAF1;BRAF;RPS6KA1;PIK3R5;RPS6KA3;CDC25B;CDC27;PDE3B;CDC25C
prerank,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,-0.5615805483377554,-1.667408491720688,0.0,0.15723938223938225,0.71,6/14,17.57%,RPS14;SMG1;SMG9;RPL29;DCP1A;SMG8
prerank,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.7261434307633859,1.665068628531339,0.0,0.4834455195624737,0.59,5/11,6.90%,MAPK3;ARAF;RAF1;TLN1;BRAF
prerank,KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY,0.7703828530620996,1.6645253513652327,0.0,0.3888136306268405,0.59,6/10,9.69%,MAPK3;ARAF;PLCG1;RAF1;BRAF;PRKCB
prerank,WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,0.7082170105019857,1.649391959859079,0.0,0.38401346234749684,0.67,5/11,6.90%,MAPK3;APC;ARAF;RAF1;BRAF
prerank,KEGG_LONG_TERM_POTENTIATION,0.6757471161931579,1.634693381166384,0.012345679012345678,0.3982180419496364,0.72,8/16,14.29%,MAPK3;ARAF;RAF1;PPP1R12A;BRAF;RPS6KA1;PRKCB;RPS6KA3
prerank,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.6462352735313099,1.628793109651723,0.024390243902439025,0.36386989903239375,0.73,9/14,21.35%,AFDN;PLCG1;PRKCB;VASP;PIK3R5;PXN;VAV1;ARHGAP5;PECAM1
prerank,PID_LKB1_PATHWAY,0.7194830414286488,1.621786600140794,0.0,0.35086944327583786,0.75,6/11,13.79%,PRKAA1;YWHAQ;MARK2;STK11IP;SIK3;CRTC2
prerank,BIOCARTA_TCR_PATHWAY,0.6581806675339164,1.6155040342170575,0.0,0.34561211611274717,0.77,8/16,16.34%,MAPK3;PLCG1;RAF1;CD3G;PRKCB;NFATC2;VAV1;PTPN7
