kinase,aCD3_5min,aCD3_aCD226_5min,aCD3_aICOS_5min,aCD3_aCD2_5min,aCD3_10min,aCD3_aCD226_10min,aCD3_aICOS_10min,aCD3_aCD2_10min
CDK4,0.6527499999999999,1.055625,0.2664375000000001,0.4299375,0.4740625,0.8239375,0.504375,1.155125
CDK5,0.9834857142857144,0.9862857142857143,0.6545428571428571,1.2709142857142857,0.7116285714285714,0.6882000000000001,0.9857428571428573,1.149142857142857
CDK6,0.8069375000000001,1.158625,0.625,0.7870625,0.49368750000000006,0.9990625000000001,0.8440624999999999,1.0281875
CDK7,0.3378823529411765,0.6151764705882353,0.0833529411764707,0.5633529411764706,0.2085882352941176,0.35058823529411764,1.2463529411764704,0.4884117647058823
CDK9,-0.526,-0.006157894736842012,-0.6621052631578948,0.14189473684210535,-0.5510526315789473,-0.11315789473684212,0.6145263157894734,-0.2100526315789473
CHEK1,0.7107697368421052,0.7420131578947369,0.674875,0.651671052631579,0.612,0.5606447368421053,0.7099999999999999,1.2303947368421053
CHEK2,0.835684210526316,1.1870526315789476,0.6692105263157896,1.0524736842105265,0.4519473684210527,0.7004736842105264,0.8572631578947368,2.014157894736842
CHUK,1.544,2.5703750000000003,1.899375,3.186,1.5498750000000001,2.4086250000000002,2.1915,2.6731249999999998
CSNK1A1,-0.3852307692307694,-0.893076923076923,0.10715384615384621,-0.598153846153846,1.294230769230769,-0.2998461538461537,-0.4083076923076923,0.7573846153846157
CSNK1D,1.2241538461538461,1.472,1.8231538461538461,1.5799999999999998,1.0323076923076926,0.8206923076923077,1.4088461538461539,1.2854615384615389
CSNK1E,2.6963333333333335,2.331666666666667,2.9506666666666668,3.4876666666666662,2.3985,1.8163333333333336,2.4121666666666663,3.2086666666666663
CSNK2A1,0.6281282051282051,0.8397564102564105,0.5366153846153845,0.7480384615384615,0.11614102564102567,0.5765769230769231,0.25714102564102564,0.5719102564102566
DAPK3,0.7621666666666665,1.0501666666666665,0.9285000000000001,-0.421,1.1588333333333334,0.2924999999999999,1.0375,2.143166666666667
DYRK1A,0.03824999999999995,0.99975,1.0335,1.300625,0.2613749999999999,0.7354999999999999,2.2017499999999997,0.2733749999999999
DYRK2,-0.6084285714285713,-1.0854285714285716,-0.2107142857142858,0.021857142857142926,-0.19899999999999984,0.39214285714285707,-0.0015714285714285886,-0.178
EGFR,1.5328571428571427,2.2358571428571428,1.8198571428571426,1.7408571428571429,1.3632142857142857,0.5865714285714285,2.2718571428571424,2.3276428571428567
FER,-0.33816666666666667,-0.040166666666666684,0.17300000000000004,1.5043333333333333,0.3795,0.7626666666666667,0.8620000000000001,1.6286666666666667
FGFR3,3.6470000000000002,3.252166666666667,3.1326666666666667,3.640333333333333,1.8751666666666666,2.7191666666666667,2.7336666666666667,2.4275
FYN,2.4903333333333335,2.2754814814814814,2.2137777777777776,2.5435925925925926,1.7725185185185186,1.6430740740740741,1.6201111111111113,2.604444444444445
GSK3A,-0.24677777777777768,0.004166666666666676,0.17038888888888892,0.08538888888888893,0.2708333333333335,0.15611111111111123,0.2931666666666668,0.3499444444444445
GSK3B,0.15126415094339632,0.4864716981132076,0.07203773584905658,0.8318301886792451,0.22560377358490563,0.29941509433962255,0.223377358490566,0.8076792452830189
HCK,0.6302000000000001,0.7504,0.31020000000000014,-1.0256,0.19780000000000006,0.19759999999999991,-1.8274000000000001,0.2556
