Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,-0.7703505560389224,-2.121469896929186,0.0,0.12394907518616383,0.11,8/12,18.39%,POLR1F;BAZ2A;TTF1;SUDS3;ARID4B;SAP30BP;SMARCA5;SIRT1
prerank,PODAR_RESPONSE_TO_ADAPHOSTIN_UP,-0.6704783867090855,-2.0310580201678166,0.0,0.15493634398270478,0.22,4/13,15.19%,ZEB1;FTH1;NCOA2;CCSER2
prerank,DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP,0.6306340356345168,1.7190203333317768,0.0,1.0,0.67,11/20,29.39%,MSL3;SEPTIN6;MAP4K4;PALM2AKAP2;NDRG1;PEA15;UGP2;ADD1;HMGCR;CARHSP1;ABI1
prerank,DAZARD_UV_RESPONSE_CLUSTER_G6,0.6433810845152987,1.7090059157945676,0.0,0.8395101247213923,0.73,9/22,13.05%,PHIP;PPP1R12A;CLASP1;ATP2B1;PALM2AKAP2;MAST4;KAT6A;MKI67;TLK1
prerank,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.6908392237811537,1.6930268417664145,0.0,0.7219455904901915,0.8,6/13,7.39%,PLCB2;MAPK3;RPS6KA1;PRKCQ;RPS6KA3;RGS19
prerank,VERNELL_RETINOBLASTOMA_PATHWAY_UP,-0.5241509816447791,-1.6865441862122812,0.0,1.0,0.92,4/15,4.35%,RECQL4;MCM4;CDCA7L;TMPO
prerank,WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,0.682575401165154,1.6530659285694353,0.012195121951219513,1.0,0.95,6/15,7.39%,STIM2;CAMK1;ATP2B1;CAMK4;PRKCQ;RGS19
prerank,REACTOME_SENSORY_PERCEPTION,0.7563136793089429,1.6523435567411273,0.0,0.8146725470669133,0.95,5/10,13.46%,PLCB2;ATP2B1;PRKCQ;RIPOR2;NMT1
prerank,BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP,-0.5539716775551421,-1.6475164849426462,0.034482758620689655,1.0,0.96,5/13,14.70%,ETS1;ZC3H12A;CRYBG1;IFI16;WARS1
prerank,KEGG_LONG_TERM_POTENTIATION,0.6669235376323791,1.632494721117287,0.012048192771084338,0.8759385719479615,0.96,8/16,8.95%,PLCB2;ARAF;PPP1R12A;MAPK3;CAMK4;RPS6KA1;RPS6KA3;RAF1
prerank,BILD_HRAS_ONCOGENIC_SIGNATURE,0.6212611397920815,1.6205168862093906,0.0,0.8955720857129308,0.98,8/21,14.86%,ATP2B1;NDRG1;PHACTR4;PVR;MAST4;C2CD5;LRRFIP1;SRRM2
prerank,PID_SMAD2_3NUCLEAR_PATHWAY,-0.6248603698906361,-1.6164914637472336,0.0,1.0,0.98,4/10,11.17%,RBL1;DCP1A;NCOA2;NCOR1
