Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_DNA_REPAIR,-0.562613767044292,-1.6366441957710154,0.0,0.12264150943396226,0.13,6/11,19.54%,TAF9;RPA2;POLR2A;SNAPC4;LIG1;ADRM1
prerank,HALLMARK_P53_PATHWAY,0.5673045303076484,1.3210620037783967,0.06666666666666667,1.0,0.86,8/14,29.31%,TRAFD1;NOL8;HDAC3;RB1;NDRG1;VAMP8;CDKN2AIP;CDKN1A
prerank,HALLMARK_INFLAMMATORY_RESPONSE,0.5872103260206012,1.2814184813684022,0.136986301369863,1.0,0.91,7/12,31.53%,RAF1;CCRL2;PIK3R5;LCP2;ABI1;CDKN1A;SEMA4D
prerank,HALLMARK_ADIPOGENESIS,0.5395786939941416,1.274917054740491,0.18309859154929578,1.0,0.92,7/12,23.48%,ARAF;NMT1;DHCR7;SLC19A1;ACLY;PDCD4;LIPE
prerank,HALLMARK_IL2_STAT5_SIGNALING,0.5607610501104934,1.2697820270296192,0.1643835616438356,0.8237327188940091,0.93,9/12,39.16%,AHNAK;TRAF1;NDRG1;NCOA3;PLEC;IGF2R;NOP2;HUWE1;ITGAE
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5039291380899074,1.2201060448973648,0.21839080459770116,0.8739170506912444,0.94,7/14,30.13%,CCRL2;JUNB;TRAF1;TNIP1;NFKB2;CDKN1A;PFKFB3
prerank,HALLMARK_APICAL_JUNCTION,0.4881504842407152,1.2119570986507733,0.19540229885057472,0.7586789554531491,0.95,9/19,21.35%,PLCG1;LIMA1;EVL;VASP;SORBS3;EPB41L2;TRAF1;NF2;PECAM1
prerank,HALLMARK_APOPTOSIS,0.4799521760808916,1.164747492204032,0.25,0.8385780118499012,0.98,10/16,33.58%,BCL10;PEA15;CDC25B;PDCD4;DFFA;IGF2R;CDKN1A;TOP2A;MADD;ADD1
prerank,HALLMARK_ALLOGRAFT_REJECTION,0.44323172955001494,1.159976552578612,0.26582278481012656,0.748963133640553,0.98,9/21,22.25%,EIF4G3;BCL10;CD3G;TPD52;PRKCB;IL16;MAP3K7;LCP2;HLA-E
prerank,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.3875034304871732,1.0526805818751401,0.4430379746835443,1.0,1.0,16/25,39.00%,PLCG1;RAF1;RPS6KA1;MKNK1;PRKCB;MAP3K7;RPS6KA3;GRK2;CDKN1A;PRKAR2A;MAPK1;CAMK4;ARHGDIA;ACACA;CXCR4;NCK1
prerank,HALLMARK_COMPLEMENT,-0.3829958331312062,-1.0411100325728009,0.4166666666666667,1.0,0.85,3/12,5.50%,ZEB1;DOCK10;VCPIP1
prerank,HALLMARK_G2M_CHECKPOINT,0.33837977476368686,1.0343713428414552,0.4838709677419355,0.9783410138248848,1.0,16/52,22.74%,ATRX;CHEK1;KATNA1;NUP98;KIF15;NUP50;RACGAP1;TACC3;CDC25B;NCL;BUB3;INCENP;CDC27;SLC12A2;STMN1;CUL4A
prerank,HALLMARK_MITOTIC_SPINDLE,0.3093325229578202,0.9506758822518938,0.5851063829787234,1.0,1.0,21/57,31.03%,CLIP1;APC;KATNA1;KIF15;AKAP13;CEP131;RACGAP1;PXN;EPB41L2;ARHGEF2;PCNT;ARHGAP5;INCENP;CDC27;SEPTIN9;RICTOR;ARHGEF7;ABI1;KLC1;TOP2A;NF1
