Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,-0.6650984612417508,-2.019041267973359,0.0,0.1966052275330626,0.11,11/12,25.12%,BAZ2A;HDAC1;SMARCA5;SIRT1;POLR1G;TTF1;ARID4B;POLR1F;SUDS3;MNAT1;SAP30BP
prerank,PID_SMAD2_3NUCLEAR_PATHWAY,-0.619052968968956,-1.9018239374000445,0.0,0.2273247943351036,0.25,6/10,12.89%,EP300;NCOR1;HDAC1;NCOA2;DCP1A;MAX
prerank,REACTOME_ADIPOGENESIS,-0.5289871952506815,-1.7656946976702705,0.0,0.39730639730639733,0.51,6/15,5.67%,EP300;NCOR1;MED1;HDAC1;NCOA2;GATAD2A
prerank,PID_ERA_GENOMIC_PATHWAY,-0.5539830198020159,-1.758256466343601,0.05555555555555555,0.30412371134020616,0.52,5/12,5.17%,EP300;NCOR1;MED1;HDAC1;NCOA2
prerank,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.7135467536563558,1.7410884932477007,0.0,1.0,0.54,7/10,20.44%,ACIN1;PRKCQ;PRKCD;DBNL;APC;VIM;PLEC
prerank,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,-0.5405483132047152,-1.7314878388819188,0.0,0.2654170571696345,0.56,6/14,7.47%,EP300;NCOR1;MED1;NCOA2;SIRT1;ABL1
prerank,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.6302537231492646,1.7292858215502938,0.0,0.668157442491252,0.59,10/13,24.30%,RGS19;PLCB2;RPS6KA3;PRKCQ;PRKCD;RPS6KA1;MAPK3;ITPR3;MAPK1;GRK2
prerank,WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,-0.5298977400633206,-1.717820307634989,0.05263157894736842,0.24575653441632822,0.56,3/11,4.68%,TAF1;NCOR1;HDAC1
prerank,REACTOME_OPIOID_SIGNALLING,0.6610392143820113,1.6904976959971383,0.014084507042253521,0.6331587193131389,0.69,9/12,24.30%,PLCB2;PPP3CB;PRKCD;PDE4A;CAMKK1;ITPR3;PRKAR2A;MAPK1;GRK2
prerank,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.6362403618821345,1.6887081745292702,0.0,0.4820278692258318,0.69,11/14,26.93%,PLCG1;SIPA1;AFDN;ARHGAP35;VAV1;CXCR4;PIK3R5;PXN;VASP;ARHGAP5;PRKCB
prerank,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.5704804935598008,1.6803725530824662,0.03488372093023256,0.4371658695157049,0.71,11/19,26.93%,PLCG1;PRKCD;RAF1;INPP5D;VAV1;MAPK3;PIK3R5;MAPK1;LAT;LCP2;PRKCB
prerank,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,-0.5672378711620607,-1.6680978487520401,0.1,0.280864610761518,0.66,8/14,21.67%,DCP1A;RPS14;RPL29;RPS9;SMG9;SMG1;SMG8;SMG6
prerank,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.5897364585141757,1.6629579266223133,0.012987012987012988,0.47407361395807884,0.8,12/17,27.09%,RGS19;PLCB2;PPP3CB;PRKCD;PDE4A;CXCR4;CAMKK1;ITPR3;PRKAR2A;MAPK1;GRK2;GPR55
prerank,REACTOME_TRANSLATION,-0.39812832006339804,-1.658675233181408,0.0,0.2580443611371447,0.67,8/22,16.01%,EEF1D;EEF2;RPS14;WARS1;EIF3E;RPL29;RPS9;EIF3G
prerank,REACTOME_SIGNALING_BY_GPCR,0.4869846694452385,1.6487209063728614,0.0,0.4677102097438765,0.86,26/44,28.08%,RGS19;PLCB2;PPP3CB;FGD3;CCRL2;RPS6KA3;PRKCQ;PRKCD;RPS6KA1;PDE4A;VAV1;AKAP13;ARHGEF6;CXCR4;ABR;CAMKK1;MAPK3;ITPR3;PRKAR2A;PIK3R5;PDE3B;MAPK1;GRK2;PRKCB;GPR55;PLEKHG2
prerank,PID_HES_HEY_PATHWAY,-0.5943717146199663,-1.6474804953216895,0.0,0.2525831048167818,0.69,4/10,4.68%,EP300;NCOR1;SPEN;HDAC1
prerank,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.6443802606942148,1.6443950098849414,0.0,0.4343023376193138,0.87,3/10,8.62%,PLCG1;SPN;INPP5D
prerank,WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,0.6453895929417564,1.6435794447737067,0.01282051282051282,0.3892282244353802,0.88,8/11,25.45%,MYH9;PLCG1;CD2AP;YWHAQ;INF2;MKI67;VIM;TLN1
prerank,WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,0.6341028931976826,1.6307788538723191,0.0,0.4047125080232727,0.91,8/13,19.95%,RGS19;PLCG1;YWHAQ;PRKCQ;PRKCD;ATF2;ITPR3;PRKAR2A
prerank,REACTOME_CIRCADIAN_CLOCK,-0.4815276545285459,-1.6202768237344058,0.0,0.2617307091533896,0.75,5/13,6.16%,EP300;NCOR1;MED1;NCOA2;SIRT1
prerank,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.5951205860376058,1.6046595005642525,0.06172839506172839,0.4789907899417807,0.96,10/13,34.98%,PLCG1;PLCB2;INPP5D;PIK3C2A;ITPR3;PIK3R5;PRKCB;ITPKB;PI4KB;PIP5K1A
prerank,KEGG_OOCYTE_MEIOSIS,0.5997521369227967,1.6019266279264823,0.03571428571428571,0.44543829499416804,0.96,10/14,33.83%,PPP3CB;YWHAQ;RPS6KA3;RPS6KA1;MAPK3;ITPR3;MAPK1;CDC27;CDC25C;PPP2R5D
prerank,SIG_BCR_SIGNALING_PATHWAY,0.5841907173765248,1.5905770288808603,0.01282051282051282,0.4456830413100989,0.97,8/13,21.26%,PPP3CB;RAF1;INPP5D;VAV1;GSK3A;MAPK3;ITPR3;MAPK1
prerank,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-0.4493032024770873,-1.5824166724953344,0.0,0.2893224655174046,0.81,5/14,5.99%,EP300;NCOR1;MED1;NCOA2;G6PD
prerank,WP_ANDROGEN_RECEPTOR_SIGNALING,-0.3957751894148658,-1.578824992378884,0.0,0.27033218785796104,0.81,5/16,6.16%,EP300;NCOR1;HDAC1;NCOA2;SIRT1
prerank,BIOCARTA_VDR_PATHWAY,-0.4952214059300637,-1.5758918960585118,0.0625,0.25237305649676783,0.81,4/11,4.68%,EP300;NCOR1;MED1;HDAC1
prerank,WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,0.568561055720462,1.5721047156891519,0.0375,0.5011180818684391,0.97,7/15,19.95%,RGS19;STIM2;YWHAQ;PRKCQ;PRKCD;ITPR3;PRKAR2A
prerank,WP_TCELL_RECEPTOR_SIGNALING,0.48291266232498226,1.5718799915433241,0.010869565217391304,0.46771020974387645,0.97,16/30,24.88%,PLCG1;PRKCQ;PRKCD;RAF1;DBNL;GRAP2;VAV1;CBLB;ATF2;MAPK3;VIM;FYB1;CD3G;MAPK1;LAT;LCP2
prerank,SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,0.5686428959020864,1.5644858461328492,0.024096385542168676,0.4742724703397727,0.97,7/14,21.26%,YWHAQ;RPS6KA3;RPS6KA1;RAF1;GSK3A;MAPK3;MAPK1
prerank,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.5870611067296897,1.5628456174159584,0.011627906976744186,0.4514273813134174,0.97,9/14,21.26%,PPP1R12A;PLCB2;ARAF;PRKCQ;PRKCD;RAF1;MAPK3;ITPR3;MAPK1
prerank,BIOCARTA_KERATINOCYTE_PATHWAY,0.5917204491837417,1.5564007030972804,0.04225352112676056,0.45657425236902216,0.97,8/12,34.07%,PRKCQ;PRKCD;RAF1;MAPK3;MAPK1;ETS1;PRKCB;MAPK14
prerank,REACTOME_CELL_CELL_COMMUNICATION,0.47665062543568393,1.5485411417732486,0.0,0.4626864695747693,0.98,15/35,24.14%,CBLL1;CD2AP;ZNF217;AFDN;ARID1A;ARHGEF6;IQGAP1;MDM2;MAPK3;FYB1;PLEC;MAPK1;PXN;VASP;PSMB6
prerank,WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,0.6449268799931045,1.5462026848044876,0.05263157894736842,0.4490972524173344,0.99,8/10,34.07%,PRKCQ;PRKCD;PIK3C2A;MAPK3;PIK3R5;MAPK1;PRKCB;MAPK14
prerank,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.49433912353425813,1.5459280217635956,0.0,0.42998431333110504,0.99,17/35,21.51%,PPP1R12A;MYH9;ARAF;FGD3;RAF1;ARHGAP35;LIMK1;APC;VAV1;ARHGEF6;IQGAP1;MAPK3;TMSB4X;PIK3R5;IQGAP2;MAPK1;PXN
prerank,WP_INSULIN_SIGNALING,0.48167495517124315,1.5373115018375711,0.011627906976744186,0.4429797070023171,1.0,15/33,21.26%,RPS6KA3;PRKCQ;PRKCD;RPS6KA1;RAF1;PIK3C2A;PFKL;MAP4K4;CBLB;GSK3A;SLC2A1;MAPK3;PRKAA1;MAP4K5;MAPK1
prerank,REACTOME_SENSORY_PERCEPTION,0.6121158251211454,1.5277046709883342,0.013888888888888888,0.4635601635172227,1.0,6/10,22.50%,MYH9;PLCB2;PRKCQ;RIPOR2;ITPR3;NMT1
prerank,REACTOME_NEURONAL_SYSTEM,0.5041243786103413,1.5259508891880869,0.04819277108433735,0.44861999710126926,1.0,14/27,26.93%,PLCB2;RPS6KA3;RPS6KA1;DBNL;EPB41;MDM2;CAMKK1;MAPK3;PRKAA1;PRKAR2A;MAPK1;KCNAB2;PRKAB1;PRKCB
prerank,WP_REGULATION_OF_ACTIN_CYTOSKELETON,0.4939341761908476,1.5177139783008964,0.021739130434782608,0.46541938422676354,1.0,14/27,21.51%,PPP1R12A;RAF1;ARHGAP35;PIK3C2A;LIMK1;APC;VAV1;ARHGEF6;IQGAP1;MAPK3;TMSB4X;PIK3R5;MAPK1;PXN
prerank,BIOCARTA_TCR_PATHWAY,0.5477822256611045,1.5148664799613167,0.024096385542168676,0.45889934237036545,1.0,9/16,26.93%,PLCG1;PPP3CB;RAF1;VAV1;MAPK3;CD3G;LAT;PTPN7;PRKCB
prerank,REACTOME_PROGRAMMED_CELL_DEATH,0.47475105857002564,1.5113831042420434,0.021739130434782608,0.4585186258789174,1.0,16/32,33.42%,IRF2;ACIN1;YWHAQ;PRKCQ;PRKCD;DBNL;APC;MAPK3;VIM;PLEC;MAPK1;NMT1;PSMB6;DFFA;LMNB1;DYNLL1
prerank,WP_G_PROTEIN_SIGNALING,0.5933105940112086,1.51102423707008,0.0273972602739726,0.4435065472862852,1.0,8/11,28.41%,PRKCQ;PRKCD;PDE4A;AKAP13;PRKAR2A;AKAP11;PRKCB;AKAP1
