gene	score
LRRFIP1	2.6490496526604677
ARHGAP5	2.643749437538362
WDR74	2.642442595557807
SBF1	2.641809236307764
NELFE	2.62946522071627
UBE2O	2.62075534616332
KDM3B	2.610644266255301
ZNF609	2.610644266255301
SYNRG	2.58426175222892
HBS1L	2.5818732363854995
ABCF1	2.5638421660567747
CHORDC1	2.54311367550011
CCDC88B	2.5287585805458734
PPM1G	2.523354332235023
NUP98	2.523354332235023
ACLY	2.521901959985743
WBP11	2.5214073149830605
YWHAQ	2.518907470125469
ESYT2	2.50540246121242
GLS	2.4988923236749305
DBNL	2.4983770925806215
TOR1AIP1	2.4948568026386697
TRAT1	2.4933314882046753
NFATC2	2.484801183285451
BUD13	2.4842659215437246
PCNT	2.478180660550942
ARID2	2.4720759678203557
GIT1	2.4720759678203557
UBR4	2.459383055835266
CNNM3	2.447647847703699
ANP32A	2.4450601887269565
LCP2	2.442871166060785
TPR	2.4402698612533498
BCL11B	2.437053809772961
CHD4	2.4244391202997275
WDR26	2.414196554844916
PATJ	2.4126594505464185
KCTD5	2.4126594505464185
HMOX2	2.4110145046313844
RPL37A	2.4073653439223435
DYNLL1	2.405711994557615
MAPK1	2.3630572248867985
NUP153	2.3623374660022307
TICRR	2.3623374660022307
EHBP1	2.3616475559305488
PLEKHM1	2.336554279263358
TRIM37	2.327139373097851
PPP1R13L	2.3267091704295946
CDCA5	2.3219883892687676
PAXX	2.3200679147980425
EHBP1L1	2.3200679147980425
ARFGAP1	2.311577516576788
PEA15	2.311577516576788
SLAMF1	2.3038165886923365
DCAF15	2.299052135704643
EDC3	2.290284177614335
ARID1A	2.2853924988703866
ZZEF1	2.2853924988703866
FYB1	2.2853924988703866
TRIP12	2.2853924988703866
PRKCD	2.252811972993799
TMEM109	2.242416097262625
BAD	2.223175536478602
IQGAP1	2.223175536478602
KHDRBS1	2.223175536478602
RANBP2	2.22135729090003
EP300	2.20805241210841
PPIG	2.1930012720637375
HMGXB4	2.1930012720637375
NCOA3	2.1930012720637375
GRK2	2.1922930688433224
CLN6	2.185572835138221
PAG1	2.176840696594043
MAPK14	2.174970201735013
CEP170	2.1697955392469694
RB1	2.1697955392469694
RBM10	2.1697955392469694
SIPA1L1	2.1697955392469694
LRCH3	2.165902022601939
MINDY1	2.1591065678529726
AKAP1	2.1522046581520247
UGP2	2.146299978989627
PAPOLG	2.136169635316392
LEO1	2.136169635316392
CDAN1	2.136169635316392
UBAP2	2.136169635316392
CDC27	2.136169635316392
NUP107	2.136169635316392
RPS26	2.1272327802338538
SASH3	2.119459523882913
PDCD4	2.112509813347411
TRMT1L	2.109898402276824
TTC39B	2.109898402276824
VAMP3	2.109898402276824
FASN	2.109898402276824
GIGYF2	2.109898402276824
CDKN2AIP	2.109898402276824
OSBPL3	2.109898402276824
DFFA	2.109898402276824
STAT4	2.1039532412396844
TAOK3	2.1039532412396844
RPP30	2.1009667644112366
CBX8	2.099986742387244
NAB1	2.0829973685798775
HSH2D	2.0829973685798775
C2ORF49	2.079999201739023
HDAC7	2.073892442341132
KPNA3	2.073892442341132
ELAVL1	2.073892442341132
CDC42EP3	2.070721986001856
MDC1	2.070721986001856
TRIM28	2.0686860141044727
CDC25C	2.0686076742393444
PPP6R1	2.0565208688836245
PRPF6	2.049267303908086
PRKAR2A	2.044151447782638
ARHGEF6	2.044151447782638
NAA30	2.0429624251164666
CDCA2	2.0408953889165127
LIMD1	2.0377553253006364
TOMM22	2.020203081851379
RFXAP	2.020203081851379
KIF15	2.0148449856410755
MRGBP	2.0148449856410755
SPATA2	2.0148449856410755
TBC1D9B	2.012354833870925
CLIP1	2.012251210828776
DTL	2.0050384334411464
LMNB1	2.0050384334411464
SYNE2	1.992705552255026
ADAR	1.992705552255026
SFPQ	1.9925909643494806
ABI1	1.9848658609598444
RASGRF2	1.9848658609598444
MKRN2	1.9848658609598444
SRRM2	1.983610017849902
TRIM25	1.983610017849902
NOP2	1.9762131893715318
TACC1	1.972940008672038
ZNF22	1.9718008503451736
PPP1R11	1.9716599890663116
TRIM22	1.9685174315598484
PIP5K1A	1.966227254563271
MAPRE1	1.9637794332023433
ARHGAP17	1.9637794332023433
FUS	1.9584725912217882
SLX4IP	1.9571591738537237
ZC3HC1	1.9496768300749703
SAMSN1	1.9496768300749703
RPRD2	1.9413471955260369
PECAM1	1.9411799752287746
DOCK8	1.9380111610937867
CAMKK1	1.9326687756324692
TBC1D15	1.9314952163802515
PLCL2	1.9314211045215604
