Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.5476459001845986,1.6384722505805558,0.0,0.12058303886925796,0.13,12/25,23.15%,PLCG1;CAMK4;RPS6KA3;RPS6KA1;RPTOR;RAF1;CXCR4;MAPK1;MKNK1;PRKAR2A;PRKCB;GRK2
prerank,HALLMARK_PROTEIN_SECRETION,0.5907012123383687,1.5286615394888914,0.039473684210526314,0.19015017667844525,0.35,7/14,17.82%,MON2;ARFGEF2;RPS6KA3;ZW10;TPD52;MAPK1;IGF2R
prerank,HALLMARK_ADIPOGENESIS,0.5505941162843392,1.3557839095228243,0.10126582278481013,0.5967314487632509,0.81,6/12,19.13%,NMT1;PFKFB3;DHCR7;SLC19A1;ESYT1;ARAF
prerank,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.36045512168423843,-1.3049839798715723,0.16666666666666666,0.6605504587155964,0.3877551020408163,6/16,17.82%,EEF2;RPS14;DCP1A;BAG3;EXOSC10;PDIA5
prerank,HALLMARK_MYOGENESIS,-0.41728970497707657,-1.301763409975815,0.15384615384615385,0.3302752293577982,0.3877551020408163,5/10,18.72%,BIN1;MEF2A;SVIL;ABLIM1;LSP1
prerank,HALLMARK_IL2_STAT5_SIGNALING,0.5209833265420332,1.2775634251559185,0.1518987341772152,0.7072659010600708,0.94,6/12,28.08%,AHNAK;IGF2R;TTC39B;PLEC;NCOA3;NOP2
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.46311399459495495,1.2475819647011483,0.1839080459770115,0.6789752650176679,0.97,8/14,37.19%,PFKFB3;JUNB;NFKB2;CCRL2;ATP2B1;TNIP1;KLF2;RELB
prerank,HALLMARK_ALLOGRAFT_REJECTION,0.41088263903183897,1.1758739420087745,0.20224719101123595,0.8487190812720848,1.0,10/21,27.83%,IL16;TPD52;FYB1;LCP2;CD3G;HCLS1;PRKCB;STAT4;HLA-E;NCK1
prerank,HALLMARK_APICAL_JUNCTION,0.42397110734780796,1.1394128838062176,0.29411764705882354,0.8586572438162544,1.0,6/19,20.20%,PLCG1;LIMA1;FYB1;EVL;SORBS3;VASP
prerank,HALLMARK_APOPTOSIS,0.4206880635252993,1.0664679785385798,0.3855421686746988,1.0,1.0,7/16,27.91%,PLCB2;PEA15;IGF2R;CDC25B;ADD1;MADD;DFFA
