Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,BROWNE_HCMV_INFECTION_10HR_UP,-0.6894508429956504,-2.20526911232391,0.0,0.0765297125727385,0.08,5/11,8.70%,EP300;BRAF;GBF1;PRPF19;SOS1
prerank,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,-0.6650984612417508,-2.019041267973359,0.0,0.20089049550343854,0.34,11/12,25.12%,BAZ2A;HDAC1;SMARCA5;SIRT1;POLR1G;TTF1;ARID4B;POLR1F;SUDS3;MNAT1;SAP30BP
prerank,PID_SMAD2_3NUCLEAR_PATHWAY,-0.619052968968956,-1.9018239374000445,0.0,0.28379768412390527,0.54,6/10,12.89%,EP300;NCOR1;HDAC1;NCOA2;DCP1A;MAX
prerank,SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP,0.5886085878808117,1.8560155625669599,0.0,0.5542013414482673,0.34,15/36,17.49%,BOD1L1;TPR;USP1;NKTR;UBXN4;HAUS6;OXR1;RBM25;ZC3H11A;SLC12A2;HELLS;DDX17;THRAP3;IQGAP1;MDM2
prerank,SMIRNOV_RESPONSE_TO_IR_6HR_DN,0.6542320178783401,1.7836659404899204,0.012195121951219513,0.8464165942118991,0.74,9/15,17.90%,SIPA1;ARHGAP11A;KIF20A;ZNF395;IL16;VGLL4;SLC19A1;KDM3A;RIPOR2
prerank,REACTOME_ADIPOGENESIS,-0.5289871952506815,-1.7656946976702705,0.0,0.5357079880091694,0.85,6/15,5.67%,EP300;NCOR1;MED1;HDAC1;NCOA2;GATAD2A
prerank,PID_ERA_GENOMIC_PATHWAY,-0.5539830198020159,-1.758256466343601,0.05555555555555555,0.4572650326221125,0.86,5/12,5.17%,EP300;NCOR1;MED1;HDAC1;NCOA2
prerank,CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN,0.6290581398739792,1.7456080450085398,0.012048192771084338,0.9035161263611144,0.88,11/18,25.45%,BTF3;RAF1;DDX17;MKI67;HCLS1;VIM;TMSB4X;EIF4B;TMSB10;ZFP36L2;TLN1
prerank,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.7135467536563558,1.7410884932477007,0.0,0.7204617438827475,0.89,7/10,20.44%,ACIN1;PRKCQ;PRKCD;DBNL;APC;VIM;PLEC
prerank,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,-0.5405483132047152,-1.7314878388819188,0.0,0.43207400223358605,0.88,6/14,7.47%,EP300;NCOR1;MED1;NCOA2;SIRT1;ABL1
